,unique_id,material,label,minor_axis_length,area,eccentricity,major_axis_length,bbox,red_intensity_mean,green_intensity_mean,blue_intensity_mean,red_intensity_sd,green_intensity_sd,blue_intensity_sd,hue_intensity_mean,sat_intensity_mean,val_intensity_mean,hue_intensity_sd,sat_intensity_sd,val_intensity_sd
7,pyt_2018_lwr5_2467_2021_1004,berry,8,1.494096899422706,2.1725285227182702,0.59662681261872,1.861759342927695,"(215, 751, 310, 832)",130.4732955521209,44.691911385883564,22.235445646573933,24.987324959487104,19.448047850031216,11.585373683944121,6.060621672677314,213.6840116778293,130.4732955521209,2.2910948628414247,15.741692724456986,24.987324959487104
8,pyt_2018_lwr5_2467_2021_1004,berry,9,1.4634592801836663,1.9557606931288292,0.5169740763845259,1.7096465868209894,"(218, 564, 294, 653)",133.38515833651277,58.02804273178176,28.783479587943532,35.16913232141019,33.60561056958727,16.021013774422272,8.990080122090806,202.81075925219383,133.38515833651277,16.385821078723843,20.223457285207473,35.16913232141019
9,pyt_2018_lwr5_2467_2021_1004,berry,10,1.557800203309835,2.947818625793758,0.7651576528749993,2.4195343942275063,"(283, 831, 406, 918)",147.71750411340338,51.66611821288444,32.026705480318945,27.354149986353146,22.903293276551548,15.75979098577801,6.562080749272244,202.38552082014934,147.71750411340338,16.878740682468198,19.354216882190652,27.354149986353146
10,pyt_2018_lwr5_2467_2021_1004,berry,11,1.685360256568125,2.944460776454162,0.6564830916166723,2.234216143411568,"(302, 655, 396, 765)",106.41472377090724,32.93993917891536,20.254434870755194,37.42071464548806,19.750193372797643,9.37628582011432,21.478079067410036,206.32146477445514,106.41472377090724,52.45290312348726,16.193972162436577,37.42071464548806
11,pyt_2018_lwr5_2467_2021_1004,berry,12,1.406843831507607,1.8859920457394566,0.5796384690838017,1.72645617041459,"(303, 477, 394, 552)",170.61543026706232,156.57250247279921,47.03105835806132,18.845314395533503,22.574957799574413,21.41317953808643,26.542433234421367,187.2005934718101,170.61543026706232,1.1292923890401192,25.83223129605446,18.845314395533503
12,pyt_2018_lwr5_2467_2021_1004,berry,13,1.5440899517663536,2.5157753440991404,0.6748188038265738,2.0923097100068517,"(312, 287, 396, 393)",99.71718819516536,18.71644668545158,16.377280142369866,28.3168071250155,6.870271442914769,7.783403701133584,28.260566513421328,213.66261308023135,99.71718819516536,63.77577693264804,16.091092118065134,28.3168071250155
13,pyt_2018_lwr5_2467_2021_1004,berry,14,1.6938325046412073,2.9616231175232057,0.6550015954798926,2.2416237071171734,"(382, 196, 479, 304)",155.75522801713277,80.89304610733183,50.69450743260267,46.45094211841397,48.4513041443273,32.15023662207852,10.490047871000252,181.41975308641975,155.75522801713277,20.16948130312262,35.32288059479636,46.45094211841397
14,pyt_2018_lwr5_2467_2021_1004,berry,15,1.6374648772282885,2.9675926274602644,0.7077527265017693,2.3178443347953763,"(389, 361, 481, 477)",70.74151370379683,17.27181292431481,18.74704551169223,22.794411241111096,7.388789431324425,8.999616226622829,111.71511189338698,192.2395021372894,70.74151370379683,85.68388848396039,24.670860113732928,22.794411241111096
15,pyt_2018_lwr5_2467_2021_1004,berry,16,1.6408076523221489,2.5243565146336624,0.549640568027484,1.9640952838988428,"(393, 567, 486, 661)",132.23603310671,24.797221401123263,18.20410877919007,30.952759422431626,13.738401916696974,12.941380409200777,2.8012119420632575,221.34747265740467,132.23603310671,13.04806837782001,19.54056276641656,30.952759422431626
16,pyt_2018_lwr5_2467_2021_1004,berry,17,1.5398223164430636,2.2852030227802516,0.583784932403999,1.8965469874144099,"(393, 747, 475, 845)",171.37567346938775,118.66514285714285,41.39085714285714,22.953868822797478,28.658183168697423,18.38134941194693,17.770122448979592,196.01828571428572,171.37567346938775,3.692249630231551,20.99785004349206,22.953868822797478
17,pyt_2018_lwr5_2467_2021_1004,berry,18,1.519627820882757,2.3713878224965352,0.6557341048145193,2.012773648650642,"(397, 921, 485, 1020)",143.81261799874136,31.635777218376337,30.356513530522342,33.91934086495647,16.42152335326253,16.859571311234156,28.736312146003776,205.24260541220895,143.81261799874136,64.86993578036949,20.28983624280814,33.91934086495647
18,pyt_2018_lwr5_2467_2021_1004,berry,19,1.8005927647501923,3.2462941226466886,0.6233921877287617,2.3028153331961323,"(474, 647, 580, 756)",131.1500976899207,48.70807953108838,25.39639121940007,34.23334740792928,28.348976460962476,12.378915189983553,14.577289966670497,207.92426157912882,131.1500976899207,37.368437220139846,14.708488239571182,34.23334740792928
19,pyt_2018_lwr5_2467_2021_1004,berry,20,1.7273924231600806,3.1433200762324276,0.6704340604112146,2.328119032840924,"(476, 294, 596, 385)",110.35833827893175,28.397507418397627,18.708011869436202,25.034142091066666,12.138350572375865,9.263794488879993,8.720474777448072,212.6820178041543,110.35833827893175,31.21607422438481,15.704856175755534,25.034142091066666
20,pyt_2018_lwr5_2467_2021_1004,berry,21,1.6536887753880223,2.603452521299689,0.5682350174036046,2.009668829841632,"(476, 824, 572, 921)",128.35783892232732,25.76440240756664,21.29249068501003,31.841745296226108,11.316676412575712,10.909973365991588,4.936228145600459,214.48122671252509,128.35783892232732,25.27106875935992,14.665409613686014,31.841745296226108
21,pyt_2018_lwr5_2467_2021_1004,berry,22,1.5238759184149464,2.51876009906767,0.6924583968846014,2.1122176539256694,"(479, 469, 588, 550)",136.33787587024145,31.54628943860169,24.498889053473558,37.82005336914411,16.4225661542906,15.054799134868786,6.525403643904607,211.53517997333728,136.33787587024145,28.132880286825678,19.612742400237032,37.82005336914411
22,pyt_2018_lwr5_2467_2021_1004,berry,23,1.4885546887741772,2.359448802622418,0.6769467186109815,2.0224047874275124,"(567, 189, 649, 291)",128.4995256166983,62.11084756483238,23.06103731815307,27.208953785939137,28.983853647736552,9.153847395337507,10.800284629981025,209.78462998102466,128.4995256166983,10.71990262919649,13.526338691561099,27.208953785939137
23,pyt_2018_lwr5_2467_2021_1004,berry,24,1.7625629376141352,3.482089765160504,0.7159055134229916,2.5244486794124,"(570, 739, 664, 869)",176.37137040608593,106.7198114218365,48.376942033644056,22.030006980516596,32.835919529759565,18.238840432554568,13.727204543019393,187.14936247723134,176.37137040608593,4.6138753317155,20.21839875474849,22.030006980516596
24,pyt_2018_lwr5_2467_2021_1004,berry,25,1.2948575101494453,1.8442054761800462,0.7088456139993041,1.8357303900247897,"(571, 392, 666, 461)",157.73093263200485,128.28808415941737,24.4278778069998,16.520502287539717,14.599819088258268,10.246131775166447,23.362532874772405,216.44709690471373,157.73093263200485,1.6543483668187433,13.977134558971084,16.520502287539717
25,pyt_2018_lwr5_2467_2021_1004,berry,26,1.435075135472545,1.7016834264327718,0.31885121705317293,1.514104133510225,"(577, 928, 652, 1005)",150.56281517211139,71.0116202587152,40.31637798728349,32.4872607668944,35.748495334571466,18.566309321594183,12.781188335891253,189.81254110940583,150.56281517211139,28.28606812669086,18.53612602815564,32.4872607668944
26,pyt_2018_lwr5_2467_2021_1004,berry,27,1.6218543894133148,3.3306134505076415,0.7859315142162235,2.6230289966074305,"(578, 546, 665, 683)",85.4770919681864,15.620925282849782,16.440573540943205,19.741765905889725,6.019191992943735,7.206458029578686,76.21138120309175,209.94511033941973,85.4770919681864,88.07099957432658,15.123823727589414,19.741765905889725
27,pyt_2018_lwr5_2467_2021_1004,berry,28,1.6168398483289446,2.6870256604185094,0.6467954178172989,2.119990987519624,"(660, 831, 747, 937)",147.7565953901694,58.54665370730353,39.63107470147181,38.09384251432382,37.83137366196365,26.510650732502487,6.170647042488198,192.32129963898916,147.7565953901694,13.606549681007074,31.209379070044132,38.09384251432382
28,pyt_2018_lwr5_2467_2021_1004,berry,29,1.6074024507707025,3.0925792417674294,0.758199371231645,2.465255026791825,"(661, 640, 746, 767)",161.27976836771626,85.51827723488961,53.158040776933284,35.139437903447714,37.99089915369631,29.361712176659818,8.84473398479913,177.8266377126312,161.27976836771626,2.8225598892565023,33.99441786795074,35.139437903447714
29,pyt_2018_lwr5_2467_2021_1004,berry,30,1.1439327513244082,1.4084312507747672,0.6909920654282244,1.582504281690367,"(663, 296, 735, 369)",151.69748344370862,101.38807947019868,30.050066225165562,23.468488248858552,30.635314702277693,17.404692504829473,17.355761589403972,207.13139072847682,151.69748344370862,5.324570366287264,23.277985109994077,23.468488248858552
30,pyt_2018_lwr5_2467_2021_1004,berry,31,1.4006086144678296,1.8147310208658194,0.5313423893883658,1.653304332865911,"(663, 480, 736, 566)",135.6262335526316,59.57442434210526,26.34046052631579,29.435340086556547,31.931519351928202,14.3651152897537,8.599712171052632,208.22738486842104,135.6262335526316,4.895361484292181,19.760825815514057,29.435340086556547
31,pyt_2018_lwr5_2467_2021_1004,berry,32,1.6966980222988581,2.852679561171886,0.6159125978659076,2.15367709312626,"(739, 198, 846, 294)",152.3728747057285,47.04969918911849,34.873790217106986,34.13242573885517,24.37492996645307,19.82238424163995,3.2869474234894063,199.64975150405442,152.3728747057285,7.452740959518629,22.356596909848918,34.13242573885517
32,pyt_2018_lwr5_2467_2021_1004,berry,33,1.645997006163682,2.4161591470244748,0.47694293128729404,1.8727191255691509,"(746, 386, 842, 473)",140.34218653489808,61.36627547869055,33.03860407659049,34.02561826578847,34.812985751364806,18.45647580728677,7.46602841260037,198.9967572575664,140.34218653489808,5.48206585647989,21.522059197565692,34.02561826578847
33,pyt_2018_lwr5_2467_2021_1004,berry,34,1.7990712014603534,3.4421686674564245,0.6799429969397944,2.4535076230696875,"(748, 736, 843, 864)",131.86538044656405,41.81920659007154,23.15412963364405,25.870328147183354,22.497513981195386,11.632957116332324,15.045089963147626,212.04758291784088,131.86538044656405,40.485867770310136,17.32319283766552,25.870328147183354
34,pyt_2018_lwr5_2467_2021_1004,berry,35,1.3861848292740844,2.2146881866487464,0.737288301044308,2.051849427610086,"(760, 544, 837, 648)",108.19305929919138,19.5650269541779,21.155154986522913,25.8683322269533,8.071873269077615,8.983045034351477,101.29464285714286,210.6233153638814,108.19305929919138,88.48279568947903,12.917878532245958,25.8683322269533
35,pyt_2018_lwr5_2467_2021_1004,berry,36,1.530769839924578,2.7150077382484716,0.739754774308563,2.2749638134159627,"(764, 906, 847, 1024)",142.51353579771884,62.20200632128624,36.44826164628281,36.19363342948319,37.155436482121374,18.193498947296618,22.862305895286518,193.28679400852,142.51353579771884,49.44583936707091,19.75093111848913,36.19363342948319
36,pyt_2018_lwr5_2467_2021_1004,berry,37,1.615288847845713,3.315689675664995,0.7900431326120432,2.6348348834864628,"(835, 823, 960, 925)",96.4517835039946,17.75312253853944,16.241363789805334,22.04905965699644,7.206094582219254,8.180761879817254,27.218183864071115,213.619781703612,96.4517835039946,63.09384019347533,17.926980917164432,22.04905965699644
37,pyt_2018_lwr5_2467_2021_1004,berry,38,1.7007592775756564,2.8769306952911866,0.6224606511106329,2.173074677358169,"(838, 641, 928, 752)",145.4598625340423,57.81571780573207,31.94631046556867,38.53178422378167,33.295658087667384,22.622297702281777,6.544676436259889,204.5239268577357,145.4598625340423,2.714494659480687,27.813786317412667,38.53178422378167
38,pyt_2018_lwr5_2467_2021_1004,berry,39,1.5415193769775704,2.672101885575863,0.716729864322677,2.210536100498419,"(840, 456, 928, 566)",86.04537838592572,15.194359117564925,15.475844736107232,21.19213791250212,7.268972249835897,7.48652630500414,51.80242948896956,211.27925160569674,86.04537838592572,80.75063355519467,19.56311967974704,21.19213791250212
39,pyt_2018_lwr5_2467_2021_1004,berry,40,1.640833184606828,2.82507057771299,0.667184235048232,2.2027777865852034,"(844, 275, 943, 380)",139.5715795034337,42.365689381933436,27.862123613312203,20.8179231032657,11.728980851946757,10.008251066757534,4.033940834653988,204.88866877971475,139.5715795034337,2.1691626041542427,14.446986480046123,20.8179231032657
40,pyt_2018_lwr5_2467_2021_1004,berry,41,1.645913140820924,2.6739673574311937,0.6093755328364835,2.0758620730779698,"(926, 378, 1024, 476)",135.7748011720385,43.083577508022884,27.110785544858377,32.70783547741072,18.292092853365506,13.367554293232873,4.413980745081624,205.2766848053579,135.7748011720385,5.584800666383239,21.86829794169831,32.70783547741072
41,pyt_2018_lwr5_2467_2021_1004,berry,42,1.661755100357967,2.8302938989079163,0.6506818010402003,2.188390055904253,"(935, 544, 1035, 649)",148.48984972317427,68.14157658845241,35.3211178486686,33.27538056200253,32.80321039992963,19.215080520094226,8.361191668863697,197.49380437648298,148.48984972317427,3.4012050800001004,26.494999525241827,33.27538056200253
42,pyt_2018_lwr5_2467_2021_1004,berry,43,1.4870439480828357,2.430336733124989,0.706401526720369,2.1009044061121047,"(938, 719, 1021, 825)",158.57169174086582,145.76665643229967,26.721215842800124,20.28380544356735,21.11242810468403,11.480862906375817,27.072459318391157,212.76542830825915,158.57169174086582,1.0217018199060883,17.873792417862546,20.28380544356735
